,duration,erotism,rhythm,filmtv_id,humor,effort,year,critics_vote,public_vote,total_votes,tension,avg_vote
26860,106,2,2,52929,0,2,2013,6.85,7,229,2,6.7
26861,120,0,2,52931,1,2,2012,2.75,4,25,1,3.6
26862,97,0,1,52932,0,1,2013,4.5,6,36,1,5
26863,94,0,3,52934,1,2,2013,5.5,5,35,2,5.2
26864,108,1,2,52935,2,1,2013,6.86,5,48,2,6
26865,88,0,0,52937,0,0,2015,,2,8,0,2.3
26866,85,0,2,52938,1,0,2012,6.33,6,24,1,5.9
26867,96,0,2,52940,1,1,2013,6.33,5,21,1,5.7
26868,113,0,0,52941,0,0,2012,7,7,7,0,7.2
26869,90,0,1,52943,1,0,2013,3,4,28,0,3.3
26870,89,0,0,52945,0,0,2010,,5,4,0,4.5
26871,84,0,0,52947,0,0,1977,8,3,4,0,5.5
26872,84,0,0,52948,0,0,2012,,3,4,0,3
26873,100,0,2,52951,0,0,2005,6,5,9,1,5.5
26874,123,0,2,52957,2,0,2011,6,7,8,0,6.3
26875,100,2,1,52960,0,1,2013,4.1,5,84,0,4.7
26876,91,0,1,52964,0,1,2011,,4,11,1,4.2
26877,99,0,2,52966,1,1,2012,4,2,5,0,2.9
26878,99,0,0,52975,0,0,1993,4,8,5,0,5.8
26879,97,0,0,52980,0,0,2007,,5,3,0,4.7
26880,96,0,0,52982,0,0,2006,,4,3,0,4
26881,115,0,2,52988,0,0,2001,2,6,4,1,3.8
26882,90,0,2,52989,0,1,2010,2,4,3,0,3
26883,90,2,3,52991,0,3,2012,7.06,5,83,3,6.2
26884,87,0,0,52994,0,0,2011,,4,3,0,4
26885,122,0,3,52995,1,1,2013,6.25,6,108,1,5.9
26886,98,0,2,52996,2,0,2012,3.11,2,63,0,2.8
26887,100,1,2,52998,1,2,2013,5,5,110,2,4.9
26888,88,0,0,53006,0,0,1984,,5,3,0,4.7
26889,89,0,2,53007,2,1,2012,7.25,6,7,1,6.6
26890,90,0,2,53009,0,2,2013,6.85,7,53,2,6.8
26891,91,0,0,53014,0,0,2013,6.75,6,7,0,6.4
26892,96,1,2,53018,3,0,2013,6,6,16,0,6
26893,95,0,0,53019,0,0,2013,,5,5,0,5.2
26894,360,0,0,53022,0,0,1985,,6,6,0,6.3
26895,86,0,0,53024,0,0,2006,,7,4,0,6.5
26896,51,0,0,53025,0,3,1999,6,4,4,0,4.8
26897,96,1,3,53028,1,0,2012,6,5,84,2,5.5
26898,91,0,2,53030,0,3,2012,7.56,7,24,2,7.3
26899,113,1,2,53032,1,3,2012,7.75,8,31,1,7.8
26900,135,0,1,53041,0,1,2013,6,7,27,0,6.3
26901,114,0,1,53042,0,3,2013,5.23,5,123,2,5.3
26902,116,0,0,53044,0,0,2013,4.67,6,55,0,5.5
26903,116,0,2,53047,0,2,2013,5.86,5,36,1,5.5
26904,91,0,0,53050,0,0,1977,3.5,6,4,0,4.5
26905,120,0,0,53052,0,0,1974,8,7,10,0,7.6
26906,63,0,0,53055,0,1,2010,7,7,8,0,7
26907,109,1,3,53056,2,1,2013,6.42,6,154,1,6.2
26908,90,2,2,53057,1,3,2013,7.19,7,267,3,7
26909,125,0,0,53060,0,0,2013,6,6,9,0,5.8
26910,87,1,2,53076,0,2,2008,6.6,7,19,3,6.8
26911,83,0,3,53077,1,0,2012,8,7,9,0,7.4
26912,105,0,2,53083,3,0,2012,5.57,6,66,0,5.6
26913,133,1,2,53084,0,4,2013,7.33,7,386,3,7.3
26914,100,1,2,53085,1,2,2012,6.67,6,74,2,6.5
26915,82,0,0,53087,0,0,2011,4,4,12,0,4.2
26916,96,0,0,53090,0,0,2012,8,4,16,0,6.1
26917,90,0,1,53091,0,1,2012,2.5,1,5,0,1.9
26918,82,0,2,53093,1,0,2013,2.33,3,9,1,2.7
26919,85,0,2,53094,3,0,2013,7,6,43,0,6.5
26920,102,0,0,53097,0,0,1943,,7,7,0,6.7
26921,100,0,0,53103,0,0,2013,6,5,3,0,5.5
26922,90,0,0,53107,0,0,1956,3,7,10,0,5.1
26923,90,1,1,53112,2,1,2013,4.4,4,65,0,4.3
26924,134,0,3,53113,1,3,2013,7.31,7,278,3,7.2
26925,100,0,2,53126,0,2,2013,4.84,5,214,2,4.9
26926,90,1,2,53127,1,3,2012,6.5,6,81,2,6.4
26927,108,0,3,53129,2,2,2012,3.8,4,37,0,3.9
26928,86,0,0,53133,0,0,2011,,5,4,0,4.8
26929,84,0,2,53135,0,0,2008,2,4,12,1,2.9
26930,180,0,0,53136,0,0,2011,,4,3,0,4
26931,95,0,1,53139,0,3,2013,7.55,7,32,2,7
26932,95,0,2,53143,1,1,2013,6.11,6,76,1,6.3
26933,95,0,2,53144,2,0,2013,4,4,21,0,4
26934,57,0,2,53149,0,1,1964,4,6,3,0,5
26935,61,0,2,53151,0,1,1993,4,6,5,0,4.9
26936,62,0,2,53153,1,2,1994,4.67,7,12,0,5.8
26937,84,0,2,53161,1,2,2004,4,8,5,0,5.8
26938,83,0,2,53165,1,1,2012,2.6,3,30,1,2.7
26939,81,0,2,53166,1,2,2012,6,6,5,1,6
26940,92,0,4,53167,4,3,2012,6.22,6,57,2,6.2
26941,96,0,2,53169,1,0,2013,5.33,6,12,1,5.6
26942,70,1,2,53170,2,3,2014,6.71,7,41,0,7
26943,100,2,3,53174,2,1,2013,5.58,6,154,1,5.7
26944,90,0,0,53181,0,0,2012,3.67,3,16,0,3.3
26945,94,0,0,53182,0,0,2012,6,3,5,0,4.4
26946,104,1,2,53188,2,1,2013,5.67,5,41,1,5.4
26947,84,0,2,53190,0,0,2013,,4,13,1,3.6
26948,106,0,0,53193,0,0,2012,6,6,5,0,6.2
26949,90,0,0,53195,0,0,2012,7,7,26,0,6.8
26950,134,0,0,53199,0,0,2012,6,7,5,0,6.5
26951,97,0,0,53202,0,0,2013,,6,4,0,5.5
26952,98,0,1,53204,0,2,2014,,6,13,1,5.8
26953,105,0,2,53205,2,1,2013,6,6,73,2,6.1
26954,101,1,3,53207,0,2,2013,6.43,6,52,3,6.1
26955,93,0,0,53208,0,1,2013,4,6,29,1,5.1
26956,114,0,0,53209,0,0,2006,6,7,6,0,6.3
26957,101,0,1,53217,0,1,1965,6.25,6,17,2,6.2
26958,81,0,0,53218,0,0,2012,6.33,4,4,0,5.2
26959,84,0,0,53219,0,0,2013,7,6,10,0,6.6
26960,116,0,0,53224,0,0,2013,7.33,5,13,0,6.2
26961,113,0,2,53225,0,1,2012,7,7,9,2,7.1
26962,83,0,2,53231,0,3,2013,5.2,5,68,2,5
26963,90,3,3,53233,3,2,2013,5.56,5,129,2,5.4
26964,117,1,3,53241,1,3,2012,8,8,99,2,8.1
26965,110,1,3,53244,3,1,2012,8,6,7,0,7.1
26966,99,0,0,53248,0,0,2007,,5,3,0,5
26967,98,0,0,53252,0,0,1972,4,1,3,0,2.5
26968,90,0,0,53254,0,0,2011,,4,3,0,3.7
26969,90,0,3,53257,0,0,2013,6,4,15,2,5
26970,93,1,2,53260,2,1,2013,3,3,24,0,2.9
26971,115,1,2,53264,1,3,2012,6.62,7,106,2,6.6
26972,101,0,0,53265,0,0,2013,,7,4,0,7
26973,92,1,2,53266,1,0,2013,6.67,5,17,1,6
26974,98,1,1,53268,0,1,2014,4.88,5,79,2,4.7
26975,101,0,3,53270,2,1,2013,7,6,129,1,6.7
26976,85,0,0,53272,0,0,2007,,5,5,0,5
26977,94,0,2,53288,2,1,2012,6,6,18,0,6.2
26978,91,1,2,53293,2,3,2012,7.17,8,10,2,7.7
26979,83,0,3,53295,1,5,2012,7.82,7,27,3,7.5
26980,91,0,2,53299,1,2,2012,9,5,13,0,7
26981,97,0,1,53300,2,0,2013,3.85,4,127,0,3.7
26982,90,0,2,53302,0,3,2013,6.88,6,88,2,6.4
26983,103,0,1,53303,0,2,2013,7,6,71,1,6.6
26984,120,0,0,53306,0,0,2011,,4,4,0,3.8
26985,90,0,0,53307,0,0,2011,,6,5,0,6
26986,91,0,0,53319,0,0,2011,6,5,6,0,5.3
26987,88,0,1,53320,0,0,2010,2,3,24,1,2.6
26988,111,1,2,53323,0,2,2013,7,7,86,2,6.8
26989,91,1,2,53325,1,2,2013,5,5,21,0,4.9
26990,121,0,2,53327,0,1,2014,5.62,5,147,1,5.5
26991,74,0,0,53329,0,0,2009,6,5,5,0,5.4
26992,107,0,1,53330,0,0,2012,7.5,7,42,0,7.3
26993,95,2,3,53331,1,0,2013,5.32,6,138,2,5.6
26994,90,0,0,53337,0,0,2009,,5,5,0,5
26995,90,0,0,53339,0,0,2012,,5,3,0,5
26996,94,1,1,53344,0,0,1972,6,5,3,1,5.3
26997,87,0,0,53354,0,0,2012,,3,3,0,3
26998,129,0,0,53360,0,0,2012,5.33,7,22,0,6.3
26999,90,0,0,53365,0,0,2011,,3,4,0,2.8
27000,70,0,0,53369,0,0,2007,,5,6,0,4.5
27001,80,0,0,53373,0,0,1957,,7,4,0,7
27002,86,0,0,53379,0,0,1975,,5,6,0,5.2
27003,133,0,0,53380,0,0,2005,,5,9,0,4.9
27004,100,1,2,53384,2,0,2007,5,5,3,0,5
27005,89,1,2,53385,1,2,2006,7.5,8,4,3,7.8
27006,94,0,0,53388,0,0,2006,,4,5,0,3.8
27007,97,1,2,53391,1,1,2007,7,6,19,0,6.4
27008,85,0,0,53397,0,0,2006,8,5,4,0,6.3
27009,90,0,2,53405,1,0,2011,2,2,13,1,1.9
27010,85,0,0,53412,0,0,1989,3,3,8,0,2.9
27011,88,0,0,53414,0,0,2010,,4,5,0,4.4
27012,89,0,2,53417,1,1,1957,5,5,3,1,5
27013,82,0,0,53419,0,0,1981,3,4,3,0,3.5
27014,96,0,2,53421,0,1,2002,6,7,4,1,6.5
27015,92,1,4,53423,3,1,2013,5.25,5,50,1,5.1
27016,118,0,2,53424,1,3,2013,5,6,27,0,5.7
27017,100,0,0,53429,0,0,2011,,4,9,0,3.7
27018,91,0,2,53433,1,0,2013,5.33,5,23,0,5.2
27019,96,1,2,53435,1,1,2013,5.83,6,72,3,5.8
27020,89,1,2,53437,0,1,2013,4.67,5,27,2,4.8
27021,96,0,0,53441,0,0,2009,2,5,4,0,3.5
27022,90,0,2,53442,0,0,2006,1.5,3,6,1,2
27023,97,1,2,53443,0,1,2012,5,7,9,1,5.9
27024,128,0,2,53445,2,2,2010,7.14,8,27,0,7.4
27025,90,0,0,53447,0,0,2011,,4,3,0,3.7
27026,105,1,2,53452,1,3,2012,6.94,6,64,2,6.4
27027,109,0,3,53478,1,0,2013,5,5,6,1,4.9
27028,100,1,1,53479,2,1,2009,5.5,5,11,0,5.2
27029,58,0,2,53481,0,2,1993,6,6,6,0,6.1
27030,96,0,2,53497,0,2,2013,6.25,6,48,0,6.3
27031,104,0,2,53499,2,1,2012,6.92,7,64,0,7
27032,106,0,3,53500,1,1,2013,5,5,63,1,5.1
27033,100,0,3,53506,3,2,2008,7,6,15,2,6.7
27034,99,0,0,53514,0,0,2012,8,7,4,0,7.5
27035,94,0,2,53516,0,3,2012,7.36,6,55,3,6.9
27036,97,0,0,53526,0,1,2012,5,5,17,0,5.1
27037,90,0,0,53528,0,0,2010,,6,5,0,5.6
27038,79,3,2,53531,1,3,1976,2.5,7,9,2,4.7
27039,89,0,2,53546,2,0,2012,4,3,3,0,3.3
27040,69,0,2,53554,0,0,1958,4,6,8,1,5.2
27041,80,0,2,53556,2,0,2009,2,2,6,0,1.8
27042,106,0,0,53564,0,0,2012,7.17,8,8,0,7.3
27043,88,0,2,53565,1,0,2012,7.14,6,10,0,6.7
27044,108,0,2,53569,1,1,2012,7.33,6,17,2,6.5
27045,95,0,0,53579,0,0,2012,7,6,30,0,6.5
27046,129,0,1,53581,1,1,2012,5,5,11,0,4.8
27047,86,0,0,53582,0,0,2012,7.28,7,92,0,7.2
27048,90,0,0,53585,0,0,2012,,3,7,0,3
27049,82,2,2,53587,2,2,2011,7,8,3,0,7.5
27050,105,0,2,53589,0,1,2012,4.33,6,9,0,4.9
27051,110,0,2,53592,2,1,2012,8,8,3,1,8
27052,97,0,0,53596,0,0,2012,4,6,26,0,4.9
27053,117,0,0,53597,0,0,2012,6,6,5,0,5.9
27054,100,0,0,53602,0,0,2012,6.5,,4,0,6.5
27055,75,0,2,53608,1,3,2012,7.8,7,20,1,7.2
27056,80,0,2,53620,2,4,2013,7,5,8,1,6.2
27057,82,0,2,53625,0,4,2012,6,5,7,0,5.4
27058,103,0,2,53630,0,2,2012,5,4,3,0,4.5
27059,90,0,2,53634,0,2,2012,4,3,4,0,3.7
27060,120,0,1,53636,0,4,2012,5.5,6,8,0,5.7
27061,78,0,2,53637,1,2,2012,,5,4,2,5
27062,80,0,2,53640,1,3,2012,7,7,18,0,6.9
27063,123,0,3,53641,1,2,2012,6.25,6,9,0,6.1
27064,93,0,2,53642,1,3,2012,7,7,49,2,6.9
27065,115,1,0,53643,0,0,2012,7.2,7,15,1,7.1
27066,52,0,2,53644,0,2,2012,6,5,5,0,5.3
27067,110,0,2,53646,0,2,2012,8.5,6,10,1,7.3
27068,270,1,3,53648,1,1,2012,7.33,6,6,3,6.7
27069,95,0,1,53653,1,3,2012,7,6,7,1,6.3
27070,89,0,2,53657,1,3,2012,6,5,4,0,5.5
27071,100,1,2,53659,2,4,2012,7.5,8,157,2,7.5
27072,105,1,3,53661,2,1,2012,6,6,15,1,6.2
27073,92,0,2,53664,0,3,2012,6.67,6,27,2,6.6
27074,99,0,2,53666,0,2,2012,7.8,7,14,3,7.5
27075,80,0,0,53667,0,0,2012,7,7,17,0,6.9
27076,90,0,3,53675,0,0,1964,3.5,5,23,2,4.2
27077,89,0,0,53676,0,0,2012,7,8,5,0,7.5
27078,56,0,0,53679,0,0,1973,5,6,20,0,5.3
27079,96,0,2,53685,1,1,2011,2,6,9,0,3.9
27080,166,0,2,53689,0,1,2007,7,7,9,1,7
27081,87,0,2,53690,0,1,2008,6,8,3,0,7
27082,81,0,0,53692,0,0,2011,4,3,4,0,3.7
27083,90,0,0,53696,0,0,1977,2,5,3,0,3.5
27084,83,0,2,53712,2,2,2012,6.5,7,18,0,6.8
27085,97,1,4,53728,1,2,1980,5,6,23,4,5.6
27086,65,0,0,53752,0,0,1945,,6,4,0,5.5
27087,85,0,0,53754,0,0,1939,,7,10,0,6.5
27088,87,0,2,53764,0,2,2012,6.5,6,9,0,6.5
27089,77,0,0,53770,0,0,2012,8,,3,0,8
27090,86,0,0,53771,0,0,1951,8,7,3,0,7.5
27091,89,1,1,53781,0,1,2012,5.33,5,41,2,5
27092,116,0,2,53787,1,5,2012,8.33,8,81,4,8.3
27093,89,0,0,53798,0,0,2012,,4,9,0,3.8
27094,76,1,2,53799,1,2,2012,7.33,7,7,2,7.3
27095,95,0,2,53803,0,4,2012,7.25,7,17,3,7.3
27096,96,0,2,53806,1,2,2012,6.5,6,16,0,6.4
27097,106,1,3,53813,0,5,2012,7.2,8,19,5,7.6
27098,92,0,0,53815,0,0,2003,,6,3,0,6
27099,78,0,0,53824,0,0,1951,5.5,6,7,0,5.9
27100,123,2,2,53838,2,1,2012,5.63,5,40,2,5.5
27101,100,1,2,53842,2,1,2012,6,8,3,1,7
27102,81,0,0,53844,0,0,1956,,4,3,0,4
27103,92,0,0,53846,0,0,2012,8,7,3,0,7.3
27104,87,0,0,53853,0,0,2009,,3,5,0,3.2
27105,90,0,0,53858,0,0,2009,,6,5,0,6
27106,105,0,0,53862,0,0,2000,,6,4,0,6.3
27107,89,0,2,53877,0,0,2007,2,4,5,2,2.9
27108,140,0,0,53888,0,0,1969,,9,3,0,9
27109,61,0,0,53889,0,0,1935,,7,4,0,6.5
27110,105,0,0,53893,0,0,2005,,4,5,0,4.4
27111,82,0,0,53895,0,0,1976,,5,3,0,4.7
27112,90,0,0,53898,0,0,2012,,5,8,0,4.5
27113,90,0,0,53899,0,0,2012,,4,8,0,4
27114,85,0,0,53902,0,0,1977,6,6,4,0,6
27115,76,0,0,53903,0,0,1953,,7,3,0,6.7
27116,95,0,2,53904,0,0,2012,3.67,4,41,2,3.6
27117,142,0,0,53905,0,0,2001,6,8,30,0,6.8
27118,93,0,0,53909,0,0,1972,,5,4,0,4.8
27119,93,0,0,53914,0,0,1974,2,3,3,0,2.3
27120,109,0,0,53923,0,0,1963,4,7,6,0,5.5
27121,83,0,0,53924,0,0,1957,,6,3,0,6.3
27122,79,0,0,53926,0,0,1956,8,5,4,0,6.5
27123,75,0,0,53928,0,0,1948,,4,4,0,4
27124,91,1,3,53931,0,1,2010,6,5,4,3,5.7
27125,95,0,3,53932,0,0,2009,6,5,3,3,5.3
27126,115,0,3,53934,1,1,2005,6,7,16,4,6.6
27127,75,0,0,53941,0,0,1957,2,5,7,0,3.3
27128,82,0,1,53943,0,0,1962,5,5,6,1,4.9
27129,91,0,0,53945,0,0,1967,8,6,3,0,6.8
27130,91,0,0,53946,0,0,2001,5,6,8,0,5.3
27131,77,0,0,53949,0,0,1959,,4,4,0,4.3
27132,85,0,0,53950,0,0,1959,4,6,6,0,5.2
27133,102,0,2,53954,0,1,2012,,6,10,3,5.5
27134,115,0,2,53959,1,0,2010,4,5,4,1,4.5
27135,50,0,0,53962,0,0,2010,,4,5,0,3.6
27136,88,0,0,53965,0,0,2012,,4,3,0,4
27137,50,0,0,53967,0,0,2012,8,7,3,0,7.5
27138,89,1,2,53985,1,2,2012,5.5,6,29,4,5.7
27139,88,0,3,53987,2,0,2012,5.67,6,31,3,5.6
27140,103,0,0,53992,0,0,2012,8,7,6,0,7.6
27141,101,0,2,53996,0,2,2012,7.5,5,21,2,6.4
27142,102,0,0,54016,0,1,2012,7,6,13,1,6.7
27143,95,0,3,54018,0,0,2009,5.33,5,17,1,5
27144,150,0,2,54022,0,3,2012,7.8,8,17,2,7.7
27145,118,2,2,54024,0,1,2012,7.75,6,14,2,7.1
27146,94,0,1,54029,3,0,2013,4.56,5,77,0,4.8
27147,90,0,0,54032,0,0,2001,,6,4,0,5.8
27148,200,0,0,54033,0,0,2009,4,6,12,0,5.1
27149,200,0,0,54034,0,0,2008,3,7,4,0,5
27150,85,0,0,54035,0,0,2012,7.67,6,20,0,6.8
27151,101,0,0,54037,0,0,2012,4,7,3,0,5.3
27152,84,0,2,54040,0,0,2012,4,4,11,2,4.2
27153,91,0,0,54041,0,0,2012,7.33,5,9,0,6.3
27154,100,2,2,54042,0,1,2012,4.75,6,15,2,5.4
27155,98,0,1,54044,0,1,2012,4.4,6,39,2,5.1
27156,87,1,2,54046,1,3,2012,6.4,6,52,1,6.1
27157,78,0,0,54060,0,0,2012,7,8,4,0,7.3
27158,100,0,0,54062,0,0,2012,6.5,8,3,0,7.3
27159,88,1,2,54067,3,1,2012,7.17,6,40,1,6.7
27160,89,0,0,54074,0,0,2012,,5,3,0,5
27161,111,0,1,54080,1,0,2010,2,6,5,0,3.8
27162,95,0,0,54081,0,0,2011,,6,6,0,5.8
27163,90,0,2,54082,0,1,2005,4,6,8,2,5.1
27164,120,2,5,54084,2,2,2015,7.45,8,512,3,7.6
27165,136,1,2,54086,1,0,2013,6.11,6,171,1,5.9
27166,87,1,1,54089,0,2,2012,6.83,6,18,2,6.5
27167,105,0,2,54093,0,2,2012,7.5,7,5,0,7.3
27168,72,2,3,54098,0,1,1969,7,7,8,2,7.1
27169,90,0,3,54100,0,0,2010,2,4,7,1,3
27170,88,0,0,54102,0,0,2006,3,3,6,0,2.8
27171,103,0,2,54104,0,0,2012,8,5,30,2,6.4
27172,88,0,0,54106,0,0,2011,8,7,3,0,7.5
27173,93,0,0,54107,0,0,2012,8,5,18,0,6.3
27174,86,0,0,54113,0,0,2000,,8,3,0,8
27175,101,0,0,54119,0,0,1969,8,7,3,0,7.3
27176,95,0,1,54120,1,0,2012,4,5,15,0,4.5
27177,120,0,1,54121,0,1,2006,1.5,3,10,1,2.2
27178,82,1,2,54132,0,1,2008,5,6,6,1,5.5
27179,128,0,0,54148,0,0,2012,,7,5,0,6.8
27180,135,0,3,54153,2,0,2012,6,5,11,1,5.3
27181,105,0,0,54195,0,0,2012,7.67,7,5,0,7.3
27182,80,2,0,54196,0,2,2012,7.63,8,15,2,7.7
27183,140,2,2,54199,0,2,2012,6,6,20,2,5.9
27184,111,0,0,54219,0,0,1975,,8,4,0,8
27185,88,0,0,54220,0,0,1978,3.5,4,15,0,3.8
27186,84,0,3,54230,2,0,2009,4,6,3,2,4.8
27187,96,0,0,54241,0,0,2012,8,7,4,0,7.3
27188,123,1,2,54245,0,1,2006,4,5,3,1,4.5
27189,133,0,2,54247,0,1,2009,1.5,4,7,1,2.7
27190,126,1,2,54250,0,0,2008,3,5,4,1,4
27191,180,0,2,54251,0,0,2010,2,3,4,1,2.7
27192,90,0,2,54254,0,0,2010,2,4,9,1,2.9
27193,200,0,0,54270,0,0,2007,4.5,7,14,0,5.5
27194,82,0,1,54272,1,1,2012,,5,13,2,5.2
27195,87,0,0,54274,0,0,2010,,2,3,0,2.3
27196,90,0,3,54279,1,0,2003,5,6,9,0,5.4
27197,101,2,2,54282,1,5,2004,8,9,3,3,8.5
27198,131,0,2,54288,0,2,2013,5.33,6,78,1,5.5
27199,61,0,2,54290,0,1,1932,6.5,7,10,2,6.5
27200,79,0,0,54294,0,0,1984,,6,13,0,6.4
27201,94,0,0,54307,0,0,1972,6,9,3,0,7.3
27202,90,0,0,54323,0,0,2007,8,7,22,0,7.6
27203,201,1,2,54329,0,3,1975,9.4,9,28,2,9
27204,107,0,0,54331,0,0,1974,8.5,8,4,0,8.3
27205,75,0,0,54341,0,0,2010,6.5,7,8,0,6.7
27206,86,0,0,54347,0,0,2009,,3,9,0,2.6
27207,95,2,1,54350,0,2,2010,6,5,13,2,5.6
27208,85,0,0,54368,0,0,1972,2,4,12,0,3
27209,115,0,1,54370,0,1,2010,8,5,21,1,6.4
27210,90,0,1,54375,1,1,2012,,5,9,1,4.8
27211,86,0,0,54385,0,0,1980,5,10,18,0,7.3
27212,78,0,0,54391,0,0,1958,6,7,4,0,6.3
27213,90,0,0,54393,0,0,2011,,3,4,0,2.8
27214,100,0,0,54403,0,0,2008,3,6,5,0,4.3
27215,50,0,0,54415,0,0,1997,4.5,2,7,0,3.3
27216,90,0,0,54421,0,0,2001,,6,3,0,6.3
27217,90,0,0,54424,0,0,2001,,6,5,0,5.8
27218,97,0,2,54427,1,0,2012,4.5,5,38,0,4.9
27219,131,0,2,54429,1,1,2012,7,7,27,2,6.8
27220,56,0,2,54445,2,0,2011,4,5,3,0,4.3
27221,75,0,2,54447,2,2,2012,7,4,5,0,5.5
27222,80,0,3,54449,0,0,2006,2,4,12,2,3
27223,300,3,2,54451,1,2,2013,7.03,7,289,2,7
27224,102,0,2,54457,0,2,2013,6.5,8,4,1,7
27225,111,3,2,54463,1,1,2013,6.26,6,270,3,6
27226,105,1,3,54467,1,1,2014,6.17,5,77,2,5.8
27227,125,0,2,54469,0,1,2013,5.12,6,138,0,5.5
27228,200,1,3,54485,2,3,2000,2,5,26,3,3.6
27229,95,0,0,54492,0,0,2002,,4,6,0,4.3
27230,92,0,0,54494,0,0,1976,4.5,5,5,0,4.8
27231,112,1,3,54499,3,0,2013,7,5,27,0,5.9
27232,90,0,3,54505,2,3,2013,7,7,11,1,6.9
27233,105,0,0,54507,0,0,2013,8,2,3,0,5
27234,100,0,2,54509,1,1,2012,4.8,5,57,2,5.1
27235,89,0,0,54513,0,0,2012,,5,11,0,4.7
27236,90,0,0,54515,0,0,2001,,6,4,0,6
27237,74,0,0,54517,0,0,2006,,5,4,0,4.5
27238,94,0,0,54521,0,0,1951,5,6,4,0,5.7
27239,90,1,2,54527,0,2,2012,7.75,7,18,1,7.2
27240,105,1,3,54533,3,1,2013,5.42,5,67,0,5.2
27241,111,0,2,54535,1,0,2013,5.8,6,189,1,5.9
27242,111,0,2,54537,1,1,2013,4.33,5,49,0,4.4
27243,115,1,2,54539,1,1,2013,4,6,28,1,4.8
27244,120,1,2,54543,2,1,2012,6.55,6,108,2,6.3
27245,106,2,2,54545,2,0,2013,5.5,5,9,2,5.3
27246,104,0,2,54547,1,0,2012,3.56,4,59,0,3.8
27247,84,1,2,54549,2,2,2013,3.33,3,118,1,3.4
27248,90,1,3,54551,2,0,2013,4,4,92,0,3.8
27249,100,0,0,54569,0,0,2012,,5,9,0,4.9
27250,96,0,1,54571,1,1,2014,4.27,5,73,0,4.6
27251,106,1,2,54573,1,3,2013,7.33,6,45,1,6.9
27252,95,1,3,54575,2,3,2013,7,7,34,2,6.8
27253,84,0,0,54583,0,0,2012,,3,7,0,2.9
27254,93,0,0,54595,0,0,2013,8,7,3,0,7.5
27255,41,0,0,54597,0,0,2011,,6,3,0,5.7
27256,96,0,0,54601,0,0,2006,,8,3,0,8
27257,77,0,0,54603,0,0,1974,,4,3,0,4
27258,110,1,2,54604,1,2,2013,6.17,6,47,1,6.2
27259,85,0,2,54610,1,1,2012,7,5,10,0,6
27260,152,1,1,54612,0,1,2013,7,5,21,1,6.2
27261,75,0,2,54614,2,0,2012,7.25,7,25,0,7
27262,90,3,2,54616,1,1,2013,5.12,6,159,0,5.4
27263,90,0,0,54618,0,0,2012,,4,9,0,4.4
27264,90,0,0,54620,0,0,2012,,4,6,0,4.2
27265,90,0,0,54622,0,0,2012,,4,10,0,3.6
27266,90,0,0,54623,0,0,2012,,5,9,0,5
27267,90,0,0,54627,0,0,2012,5,6,13,0,5.5
27268,80,0,2,54629,1,4,2012,6.8,6,12,0,6.2
27269,90,0,0,54641,0,0,2012,4,3,17,0,3.5
27270,126,0,2,54643,2,2,2013,7.24,7,205,0,7
27271,91,0,0,54644,0,0,2012,8,4,13,0,6
27272,130,1,3,54645,2,0,2013,4.83,5,111,0,4.7
27273,103,0,2,54647,1,1,2014,4.5,5,63,1,4.6
27274,86,0,0,54648,0,0,2013,3.83,3,58,0,3.5
27275,118,1,4,54663,2,1,2012,5.75,5,13,1,5.5
27276,134,0,2,54665,2,3,2012,7,7,21,0,6.9
27277,131,0,1,54669,2,3,2012,7.6,7,12,2,7.3
27278,90,0,2,54670,1,3,2012,6.6,7,13,1,6.6
27279,90,0,0,54681,0,0,2010,,2,6,0,2
27280,106,0,0,54689,0,0,1974,6,9,3,0,7.3
27281,120,0,0,54699,0,0,2012,6,7,14,0,6.4
27282,84,0,2,54745,1,2,2012,7.67,6,12,0,6.6
27283,90,1,3,54747,1,3,2013,6.27,7,72,2,6.4
27284,98,0,0,54764,0,0,2012,7,,4,0,7
27285,83,1,2,54768,0,3,2012,7.14,7,53,0,7.2
27286,105,0,3,54771,3,0,2013,5.67,5,32,0,5.2
27287,92,1,1,54772,1,0,2009,5,6,30,1,5.3
27288,121,0,2,54773,0,3,2014,7.13,7,177,2,6.9
27289,90,0,0,54781,0,0,2010,,4,5,0,4.4
27290,89,0,0,54787,0,0,2010,,5,9,0,5.2
27291,95,0,0,54801,0,0,1966,,9,4,0,8.5
27292,113,1,2,54819,1,2,2013,5.37,6,77,2,5.6
27293,99,0,0,54825,0,0,2000,,7,3,0,6.7
27294,137,0,3,54826,2,1,2013,5.42,5,102,2,5.2
27295,85,2,3,54830,1,1,2012,7.33,8,5,2,7.4
27296,116,0,0,54833,0,0,1996,,5,9,0,5.2
27297,102,0,2,54837,1,0,2009,3.8,6,30,0,4.7
27298,90,0,0,54839,0,0,2010,,5,3,0,5.3
27299,110,1,2,54843,1,2,2013,6.1,6,44,2,6.1
27300,74,0,2,54846,1,1,2005,7,7,15,2,7
27301,52,0,2,54850,0,3,2005,6,7,4,2,6.5
27302,98,0,2,54851,2,0,2012,5.5,4,10,0,4.6
27303,108,0,0,54855,0,0,2012,8,5,5,0,6.4
27304,100,1,2,54857,0,4,2012,6.45,6,52,1,6.4
27305,179,3,3,54858,3,3,2013,7.67,8,632,2,7.6
